,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,combined_blk_street_name,oneMapAPI_Name,time_to_city,nearest_mall,nearest_school,nearest_mrt,storey,town_premium,flat_model_premium
3820,2022-07,SERANGOON,EXECUTIVE,527,SERANGOON NTH AVE 4,13 TO 15,146.0,Apartment,1992,69,858000.0,527 SERANGOON NTH AVE 4,527 SERANGOON NORTH AVENUE 4 SINGAPORE 550527,38.95,1162,404,2428,14,40000.0,-62000.0
3821,2022-08,SERANGOON,EXECUTIVE,535,SERANGOON NTH AVE 4,07 TO 09,149.0,Apartment,1992,69,780000.0,535 SERANGOON NTH AVE 4,535 SERANGOON NORTH AVENUE 4 SINGAPORE 550535,35.41666667,801,279,2737,8,40000.0,-62000.0
3822,2022-08,SERANGOON,EXECUTIVE,519,SERANGOON NTH AVE 4,07 TO 09,149.0,Apartment,1992,69,818000.0,519 SERANGOON NTH AVE 4,519 SERANGOON NORTH AVENUE 4 SINGAPORE 550519,38.13333333,923,165,2366,8,40000.0,-62000.0
3823,2017-01,TAMPINES,EXECUTIVE,315,TAMPINES ST 33,01 TO 03,142.0,Apartment,1993,75,578000.0,315 TAMPINES ST 33,315 TAMPINES STREET 33 SINGAPORE 520315,38.48333333,1750,779,779,2,0.0,-62000.0
3824,2017-01,TAMPINES,EXECUTIVE,895A,TAMPINES ST 81,01 TO 03,146.0,Apartment,1988,70,600000.0,895A TAMPINES ST 81,TAMPINES GROVE,40.13333333,1270,817,1108,2,0.0,-62000.0
3825,2017-01,TAMPINES,EXECUTIVE,313,TAMPINES ST 33,01 TO 03,143.0,Apartment,1993,75,625000.0,313 TAMPINES ST 33,313 TAMPINES STREET 33 SINGAPORE 520313,37.26666667,1727,864,690,2,0.0,-62000.0
3826,2017-01,TAMPINES,EXECUTIVE,327,TAMPINES ST 32,10 TO 12,148.0,Apartment,1995,78,698000.0,327 TAMPINES ST 32,327 TAMPINES STREET 32 SINGAPORE 520327,42.16666667,1930,643,818,11,0.0,-62000.0
3827,2017-01,TAMPINES,EXECUTIVE,856B,TAMPINES ST 82,07 TO 09,146.0,Apartment,1995,77,830000.0,856B TAMPINES ST 82,TAMPINES ARCADIA,37.88333333,658,352,763,8,0.0,-62000.0
3828,2017-02,TAMPINES,EXECUTIVE,738,TAMPINES ST 72,10 TO 12,141.0,Apartment,1997,79,608000.0,738 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,11,0.0,-62000.0
3829,2017-02,TAMPINES,EXECUTIVE,738,TAMPINES ST 72,10 TO 12,141.0,Apartment,1997,79,620000.0,738 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,11,0.0,-62000.0
3830,2017-02,TAMPINES,EXECUTIVE,336,TAMPINES ST 32,07 TO 09,149.0,Apartment,1996,77,655000.0,336 TAMPINES ST 32,336 TAMPINES STREET 32 SINGAPORE 520336,43.15,2005,411,1034,8,0.0,-62000.0
3831,2017-03,TAMPINES,EXECUTIVE,495C,TAMPINES ST 43,04 TO 06,148.0,Apartment,1994,75,570000.0,495C TAMPINES ST 43,495C TAMPINES STREET 43 SINGAPORE 522495,42.03333333,1958,685,1190,5,0.0,-62000.0
3832,2017-03,TAMPINES,EXECUTIVE,312,TAMPINES ST 33,10 TO 12,142.0,Apartment,1993,75,645000.0,312 TAMPINES ST 33,312 TAMPINES STREET 33 SINGAPORE 520312,37.6,1775,772,666,11,0.0,-62000.0
3833,2017-03,TAMPINES,EXECUTIVE,315,TAMPINES ST 33,07 TO 09,142.0,Apartment,1993,75,645000.0,315 TAMPINES ST 33,315 TAMPINES STREET 33 SINGAPORE 520315,38.48333333,1750,779,779,8,0.0,-62000.0
3834,2017-03,TAMPINES,EXECUTIVE,313,TAMPINES ST 33,10 TO 12,144.0,Apartment,1993,75,680000.0,313 TAMPINES ST 33,313 TAMPINES STREET 33 SINGAPORE 520313,37.26666667,1727,864,690,11,0.0,-62000.0
3835,2017-04,TAMPINES,EXECUTIVE,427,TAMPINES ST 41,01 TO 03,149.0,Apartment,1986,68,590000.0,427 TAMPINES ST 41,SUN PLAZA VIEW,35.98333333,911,660,1301,2,0.0,-62000.0
3836,2017-04,TAMPINES,EXECUTIVE,333,TAMPINES ST 32,01 TO 03,149.0,Apartment,1996,77,602000.0,333 TAMPINES ST 32,333 TAMPINES STREET 32 SINGAPORE 520333,43.28333333,2183,232,1023,2,0.0,-62000.0
3837,2017-04,TAMPINES,EXECUTIVE,738,TAMPINES ST 72,07 TO 09,141.0,Apartment,1997,79,608000.0,738 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,8,0.0,-62000.0
3838,2017-04,TAMPINES,EXECUTIVE,308,TAMPINES ST 32,07 TO 09,143.0,Apartment,1993,75,660000.0,308 TAMPINES ST 32,308 TAMPINES STREET 32 SINGAPORE 520308,36.71666667,1770,769,619,8,0.0,-62000.0
3839,2017-04,TAMPINES,EXECUTIVE,151,TAMPINES ST 12,07 TO 09,142.0,Apartment,1984,66,739888.0,151 TAMPINES ST 12,151 TAMPINES STREET 12 SINGAPORE 521151,33.66666667,282,413,1240,8,0.0,-62000.0
3840,2017-04,TAMPINES,EXECUTIVE,149,TAMPINES ST 12,07 TO 09,142.0,Apartment,1984,66,780000.0,149 TAMPINES ST 12,149 TAMPINES STREET 12 SINGAPORE 521149,35.33333333,470,556,1125,8,0.0,-62000.0
3841,2017-04,TAMPINES,EXECUTIVE,151,TAMPINES ST 12,10 TO 12,147.0,Apartment,1984,66,800000.0,151 TAMPINES ST 12,151 TAMPINES STREET 12 SINGAPORE 521151,33.66666667,282,413,1240,11,0.0,-62000.0
3842,2017-05,TAMPINES,EXECUTIVE,495D,TAMPINES ST 43,01 TO 03,147.0,Apartment,1994,75,540000.0,495D TAMPINES ST 43,495D TAMPINES STREET 43 SINGAPORE 523495,42.78333333,1871,784,1195,2,0.0,-62000.0
3843,2017-05,TAMPINES,EXECUTIVE,230J,TAMPINES ST 21,01 TO 03,149.0,Apartment,1993,75,545000.0,230J TAMPINES ST 21,230J TAMPINES STREET 21 SINGAPORE 523230,39.15,1051,500,715,2,0.0,-62000.0
3844,2017-05,TAMPINES,EXECUTIVE,740,TAMPINES ST 72,10 TO 12,141.0,Apartment,1997,79,625000.0,740 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,11,0.0,-62000.0
3845,2017-05,TAMPINES,EXECUTIVE,311,TAMPINES ST 33,04 TO 06,148.0,Apartment,1993,75,643000.0,311 TAMPINES ST 33,311 TAMPINES STREET 33 SINGAPORE 520311,38.06666667,1930,630,640,5,0.0,-62000.0
3846,2017-05,TAMPINES,EXECUTIVE,311,TAMPINES ST 33,10 TO 12,142.0,Apartment,1993,75,670000.0,311 TAMPINES ST 33,311 TAMPINES STREET 33 SINGAPORE 520311,38.06666667,1930,630,640,11,0.0,-62000.0
3847,2017-05,TAMPINES,EXECUTIVE,892,TAMPINES AVE 8,10 TO 12,140.0,Apartment,1997,78,680000.0,892 TAMPINES AVE 8,892 TAMPINES AVENUE 8 SINGAPORE 520892,36.48333333,1732,1279,1229,11,0.0,-62000.0
3848,2017-06,TAMPINES,EXECUTIVE,495F,TAMPINES ST 43,07 TO 09,146.0,Apartment,1994,75,600000.0,495F TAMPINES ST 43,495F TAMPINES STREET 43 SINGAPORE 525495,44.45,1923,894,1283,8,0.0,-62000.0
3849,2017-06,TAMPINES,EXECUTIVE,856B,TAMPINES ST 82,01 TO 03,145.0,Apartment,1995,77,708000.0,856B TAMPINES ST 82,TAMPINES ARCADIA,37.88333333,658,352,763,2,0.0,-62000.0
3850,2017-07,TAMPINES,EXECUTIVE,739,TAMPINES ST 72,04 TO 06,140.0,Apartment,1997,79,590000.0,739 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,5,0.0,-62000.0
3851,2017-07,TAMPINES,EXECUTIVE,495E,TAMPINES ST 43,04 TO 06,147.0,Apartment,1994,75,615000.0,495E TAMPINES ST 43,495E TAMPINES STREET 43 SINGAPORE 524495,43.6,1831,840,1242,5,0.0,-62000.0
3852,2017-07,TAMPINES,EXECUTIVE,938,TAMPINES AVE 5,01 TO 03,142.0,Apartment,1988,70,640000.0,938 TAMPINES AVE 5,DBS TAMPINES AVENUE 5,32.76666667,926,457,612,2,0.0,-62000.0
3853,2017-07,TAMPINES,EXECUTIVE,336,TAMPINES ST 32,04 TO 06,149.0,Apartment,1996,77,655000.0,336 TAMPINES ST 32,336 TAMPINES STREET 32 SINGAPORE 520336,43.15,2005,411,1034,5,0.0,-62000.0
3854,2017-07,TAMPINES,EXECUTIVE,230F,TAMPINES ST 24,10 TO 12,150.0,Apartment,1993,74,660000.0,230F TAMPINES ST 24,230F TAMPINES STREET 24 SINGAPORE 529230,38.81666667,1038,461,523,11,0.0,-62000.0
3855,2017-07,TAMPINES,EXECUTIVE,230G,TAMPINES ST 21,10 TO 12,148.0,Apartment,1993,75,680000.0,230G TAMPINES ST 21,230G TAMPINES STREET 21 SINGAPORE 521230,38.28333333,1002,536,598,11,0.0,-62000.0
3856,2017-07,TAMPINES,EXECUTIVE,147,TAMPINES AVE 5,04 TO 06,142.0,Apartment,1985,66,750000.0,147 TAMPINES AVE 5,147 TAMPINES AVENUE 5 SINGAPORE 521147,33.73333333,747,602,807,5,0.0,-62000.0
3857,2017-08,TAMPINES,EXECUTIVE,230J,TAMPINES ST 21,04 TO 06,155.0,Apartment,1993,74,635000.0,230J TAMPINES ST 21,230J TAMPINES STREET 21 SINGAPORE 523230,39.15,1051,500,715,5,0.0,-62000.0
3858,2017-08,TAMPINES,EXECUTIVE,431,TAMPINES ST 41,07 TO 09,143.0,Apartment,1986,67,640000.0,431 TAMPINES ST 41,431 TAMPINES STREET 41 SINGAPORE 520431,38.11666667,1353,345,807,8,0.0,-62000.0
3859,2017-08,TAMPINES,EXECUTIVE,312,TAMPINES ST 33,07 TO 09,143.0,Apartment,1993,75,655000.0,312 TAMPINES ST 33,312 TAMPINES STREET 33 SINGAPORE 520312,37.6,1775,772,666,8,0.0,-62000.0
3860,2017-08,TAMPINES,EXECUTIVE,310,TAMPINES ST 32,10 TO 12,145.0,Apartment,1993,74,663000.0,310 TAMPINES ST 32,310 TAMPINES STREET 32 SINGAPORE 520310,37.15,1883,655,578,11,0.0,-62000.0
3861,2017-08,TAMPINES,EXECUTIVE,893,TAMPINES AVE 8,10 TO 12,139.0,Apartment,1997,78,665000.0,893 TAMPINES AVE 8,893 TAMPINES AVENUE 8 SINGAPORE 520893,36.53333333,1632,1179,1079,11,0.0,-62000.0
3862,2017-09,TAMPINES,EXECUTIVE,334,TAMPINES ST 32,01 TO 03,150.0,Apartment,1996,77,568000.0,334 TAMPINES ST 32,334 TAMPINES STREET 32 SINGAPORE 520334,41.78333333,2077,363,1131,2,0.0,-62000.0
3863,2017-09,TAMPINES,EXECUTIVE,740,TAMPINES ST 72,10 TO 12,141.0,Apartment,1997,79,615000.0,740 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,11,0.0,-62000.0
3864,2017-09,TAMPINES,EXECUTIVE,230J,TAMPINES ST 21,10 TO 12,149.0,Apartment,1993,74,645000.0,230J TAMPINES ST 21,230J TAMPINES STREET 21 SINGAPORE 523230,39.15,1051,500,715,11,0.0,-62000.0
3865,2017-10,TAMPINES,EXECUTIVE,495F,TAMPINES ST 43,01 TO 03,147.0,Apartment,1994,75,540000.0,495F TAMPINES ST 43,495F TAMPINES STREET 43 SINGAPORE 525495,44.45,1923,894,1283,2,0.0,-62000.0
3866,2017-10,TAMPINES,EXECUTIVE,495B,TAMPINES ST 43,04 TO 06,147.0,Apartment,1994,75,588000.0,495B TAMPINES ST 43,495B TAMPINES STREET 43 SINGAPORE 521495,41.68333333,2032,611,1207,5,0.0,-62000.0
3867,2017-10,TAMPINES,EXECUTIVE,230F,TAMPINES ST 24,01 TO 03,150.0,Apartment,1993,74,630000.0,230F TAMPINES ST 24,230F TAMPINES STREET 24 SINGAPORE 529230,38.81666667,1038,461,523,2,0.0,-62000.0
3868,2017-10,TAMPINES,EXECUTIVE,480,TAMPINES ST 44,01 TO 03,168.0,Apartment,1993,74,680000.0,480 TAMPINES ST 44,480 TAMPINES STREET 44 SINGAPORE 520480,44.08333333,2218,717,877,2,0.0,-62000.0
3869,2017-10,TAMPINES,EXECUTIVE,229,SIMEI ST 4,07 TO 09,142.0,Apartment,1988,69,740000.0,229 SIMEI ST 4,229 SIMEI STREET 4 SINGAPORE 520229,32.25,516,754,474,8,0.0,-62000.0
3870,2017-10,TAMPINES,EXECUTIVE,856F,TAMPINES ST 82,07 TO 09,149.0,Apartment,1995,77,830000.0,856F TAMPINES ST 82,TAMPINES ARCADIA,37.88333333,658,352,763,8,0.0,-62000.0
3871,2017-11,TAMPINES,EXECUTIVE,495F,TAMPINES ST 43,01 TO 03,146.0,Apartment,1994,75,530000.0,495F TAMPINES ST 43,495F TAMPINES STREET 43 SINGAPORE 525495,44.45,1923,894,1283,2,0.0,-62000.0
3872,2017-11,TAMPINES,EXECUTIVE,938,TAMPINES AVE 5,01 TO 03,142.0,Apartment,1988,70,580000.0,938 TAMPINES AVE 5,DBS TAMPINES AVENUE 5,32.76666667,926,457,612,2,0.0,-62000.0
3873,2017-11,TAMPINES,EXECUTIVE,313,TAMPINES ST 33,01 TO 03,144.0,Apartment,1993,74,590000.0,313 TAMPINES ST 33,313 TAMPINES STREET 33 SINGAPORE 520313,37.26666667,1727,864,690,2,0.0,-62000.0
3874,2017-11,TAMPINES,EXECUTIVE,892A,TAMPINES AVE 8,04 TO 06,141.0,Apartment,1997,78,600000.0,892A TAMPINES AVE 8,892A TAMPINES AVENUE 8 SINGAPORE 521892,36.06666667,1675,1221,1172,5,0.0,-62000.0
3875,2017-11,TAMPINES,EXECUTIVE,315,TAMPINES ST 33,07 TO 09,147.0,Apartment,1993,74,610000.0,315 TAMPINES ST 33,315 TAMPINES STREET 33 SINGAPORE 520315,38.48333333,1750,779,779,8,0.0,-62000.0
3876,2017-11,TAMPINES,EXECUTIVE,314,TAMPINES ST 33,07 TO 09,145.0,Apartment,1993,74,611000.0,314 TAMPINES ST 33,314 TAMPINES STREET 33 SINGAPORE 520314,37.93333333,1750,815,743,8,0.0,-62000.0
3877,2017-11,TAMPINES,EXECUTIVE,313,TAMPINES ST 33,07 TO 09,145.0,Apartment,1993,74,620000.0,313 TAMPINES ST 33,313 TAMPINES STREET 33 SINGAPORE 520313,37.26666667,1727,864,690,8,0.0,-62000.0
3878,2017-11,TAMPINES,EXECUTIVE,737,TAMPINES ST 72,10 TO 12,141.0,Apartment,1997,78,620000.0,737 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,11,0.0,-62000.0
3879,2017-11,TAMPINES,EXECUTIVE,495C,TAMPINES ST 43,07 TO 09,148.0,Apartment,1994,75,642000.0,495C TAMPINES ST 43,495C TAMPINES STREET 43 SINGAPORE 522495,42.03333333,1958,685,1190,8,0.0,-62000.0
3880,2017-11,TAMPINES,EXECUTIVE,426,TAMPINES ST 41,07 TO 09,152.0,Apartment,1986,67,650000.0,426 TAMPINES ST 41,SUN PLAZA VIEW,35.98333333,911,660,1301,8,0.0,-62000.0
3881,2017-11,TAMPINES,EXECUTIVE,336,TAMPINES ST 32,10 TO 12,149.0,Apartment,1996,77,680000.0,336 TAMPINES ST 32,336 TAMPINES STREET 32 SINGAPORE 520336,43.15,2005,411,1034,11,0.0,-62000.0
3882,2017-11,TAMPINES,EXECUTIVE,856B,TAMPINES ST 82,04 TO 06,145.0,Apartment,1995,77,710000.0,856B TAMPINES ST 82,TAMPINES ARCADIA,37.88333333,658,352,763,5,0.0,-62000.0
3883,2017-12,TAMPINES,EXECUTIVE,431,TAMPINES ST 41,04 TO 06,143.0,Apartment,1986,67,600000.0,431 TAMPINES ST 41,431 TAMPINES STREET 41 SINGAPORE 520431,38.11666667,1353,345,807,5,0.0,-62000.0
3884,2017-12,TAMPINES,EXECUTIVE,739,TAMPINES ST 72,13 TO 15,140.0,Apartment,1997,78,610000.0,739 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,14,0.0,-62000.0
3885,2017-12,TAMPINES,EXECUTIVE,738,TAMPINES ST 72,04 TO 06,141.0,Apartment,1997,78,585000.0,738 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,5,0.0,-62000.0
3886,2017-12,TAMPINES,EXECUTIVE,856C,TAMPINES ST 82,10 TO 12,145.0,Apartment,1995,76,818000.0,856C TAMPINES ST 82,TAMPINES ARCADIA,37.88333333,658,352,763,11,0.0,-62000.0
3887,2017-12,TAMPINES,EXECUTIVE,856C,TAMPINES ST 82,07 TO 09,149.0,Apartment,1995,76,846000.0,856C TAMPINES ST 82,TAMPINES ARCADIA,37.88333333,658,352,763,8,0.0,-62000.0
3888,2018-01,TAMPINES,EXECUTIVE,495A,TAMPINES ST 43,07 TO 09,148.0,Apartment,1994,75,635000.0,495A TAMPINES ST 43,495A TAMPINES STREET 43 SINGAPORE 520495,44.05,2093,578,1175,8,0.0,-62000.0
3889,2018-01,TAMPINES,EXECUTIVE,893A,TAMPINES AVE 8,04 TO 06,137.0,Apartment,1997,78,648000.0,893A TAMPINES AVE 8,893A TAMPINES AVENUE 8 SINGAPORE 521893,36.83333333,1605,1141,1074,5,0.0,-62000.0
3890,2018-01,TAMPINES,EXECUTIVE,856B,TAMPINES ST 82,01 TO 03,146.0,Apartment,1995,76,830000.0,856B TAMPINES ST 82,TAMPINES ARCADIA,37.88333333,658,352,763,2,0.0,-62000.0
3891,2018-01,TAMPINES,EXECUTIVE,856F,TAMPINES ST 82,07 TO 09,147.0,Apartment,1995,76,838000.0,856F TAMPINES ST 82,TAMPINES ARCADIA,37.88333333,658,352,763,8,0.0,-62000.0
3892,2018-02,TAMPINES,EXECUTIVE,495C,TAMPINES ST 43,01 TO 03,146.0,Apartment,1994,74,568000.0,495C TAMPINES ST 43,495C TAMPINES STREET 43 SINGAPORE 522495,42.03333333,1958,685,1190,2,0.0,-62000.0
3893,2018-02,TAMPINES,EXECUTIVE,335,TAMPINES ST 32,07 TO 09,149.0,Apartment,1996,76,628000.0,335 TAMPINES ST 32,335 TAMPINES STREET 32 SINGAPORE 520335,42.71666667,2035,381,1064,8,0.0,-62000.0
3894,2018-02,TAMPINES,EXECUTIVE,893,TAMPINES AVE 8,13 TO 15,137.0,Apartment,1997,78,690000.0,893 TAMPINES AVE 8,893 TAMPINES AVENUE 8 SINGAPORE 520893,36.53333333,1632,1179,1079,14,0.0,-62000.0
3895,2018-03,TAMPINES,EXECUTIVE,895A,TAMPINES ST 81,04 TO 06,146.0,Apartment,1988,69,620000.0,895A TAMPINES ST 81,TAMPINES GROVE,40.13333333,1270,817,1108,5,0.0,-62000.0
3896,2018-03,TAMPINES,EXECUTIVE,324,TAMPINES ST 32,04 TO 06,149.0,Apartment,1995,76,630000.0,324 TAMPINES ST 32,324 TAMPINES STREET 32 SINGAPORE 520324,41.85,1899,525,951,5,0.0,-62000.0
3897,2018-03,TAMPINES,EXECUTIVE,431,TAMPINES ST 41,01 TO 03,152.0,Apartment,1986,67,640000.0,431 TAMPINES ST 41,431 TAMPINES STREET 41 SINGAPORE 520431,38.11666667,1353,345,807,2,0.0,-62000.0
3898,2018-03,TAMPINES,EXECUTIVE,427,TAMPINES ST 41,10 TO 12,143.0,Apartment,1986,67,668000.0,427 TAMPINES ST 41,SUN PLAZA VIEW,35.98333333,911,660,1301,11,0.0,-62000.0
3899,2018-03,TAMPINES,EXECUTIVE,476,TAMPINES ST 44,01 TO 03,153.0,Apartment,1993,74,675000.0,476 TAMPINES ST 44,UOB TAMPINES ST 44,42.73333333,2344,740,831,2,0.0,-62000.0
3900,2018-03,TAMPINES,EXECUTIVE,149,TAMPINES ST 12,01 TO 03,148.0,Apartment,1984,65,700000.0,149 TAMPINES ST 12,149 TAMPINES STREET 12 SINGAPORE 521149,35.33333333,470,556,1125,2,0.0,-62000.0
3901,2018-03,TAMPINES,EXECUTIVE,944,TAMPINES AVE 5,07 TO 09,146.0,Apartment,1989,70,845000.0,944 TAMPINES AVE 5,TAMPINES PALMSVILLE,35.63333333,374,364,770,8,0.0,-62000.0
3902,2018-04,TAMPINES,EXECUTIVE,334,TAMPINES ST 32,01 TO 03,148.0,Apartment,1996,76,550000.0,334 TAMPINES ST 32,334 TAMPINES STREET 32 SINGAPORE 520334,41.78333333,2077,363,1131,2,0.0,-62000.0
3903,2018-04,TAMPINES,EXECUTIVE,324,TAMPINES ST 32,04 TO 06,148.0,Apartment,1995,76,605000.0,324 TAMPINES ST 32,324 TAMPINES STREET 32 SINGAPORE 520324,41.85,1899,525,951,5,0.0,-62000.0
3904,2018-04,TAMPINES,EXECUTIVE,430,TAMPINES ST 41,10 TO 12,143.0,Apartment,1986,66,628888.0,430 TAMPINES ST 41,430 TAMPINES STREET 41 SINGAPORE 520430,37.96666667,1284,251,868,11,0.0,-62000.0
3905,2018-04,TAMPINES,EXECUTIVE,334,TAMPINES ST 32,01 TO 03,149.0,Apartment,1996,76,632000.0,334 TAMPINES ST 32,334 TAMPINES STREET 32 SINGAPORE 520334,41.78333333,2077,363,1131,2,0.0,-62000.0
3906,2018-04,TAMPINES,EXECUTIVE,894,TAMPINES ST 81,07 TO 09,142.0,Apartment,1989,69,633000.0,894 TAMPINES ST 81,TAMPINES GROVE,40.13333333,1270,817,1108,8,0.0,-62000.0
3907,2018-04,TAMPINES,EXECUTIVE,230G,TAMPINES ST 21,04 TO 06,148.0,Apartment,1993,74,635000.0,230G TAMPINES ST 21,230G TAMPINES STREET 21 SINGAPORE 521230,38.28333333,1002,536,598,5,0.0,-62000.0
3908,2018-04,TAMPINES,EXECUTIVE,315,TAMPINES ST 33,10 TO 12,142.0,Apartment,1993,74,648000.0,315 TAMPINES ST 33,315 TAMPINES STREET 33 SINGAPORE 520315,38.48333333,1750,779,779,11,0.0,-62000.0
3909,2018-04,TAMPINES,EXECUTIVE,315,TAMPINES ST 33,07 TO 09,142.0,Apartment,1993,74,662000.0,315 TAMPINES ST 33,315 TAMPINES STREET 33 SINGAPORE 520315,38.48333333,1750,779,779,8,0.0,-62000.0
3910,2018-04,TAMPINES,EXECUTIVE,329,TAMPINES ST 32,04 TO 06,149.0,Apartment,1995,76,663000.0,329 TAMPINES ST 32,329 TAMPINES STREET 32 SINGAPORE 520329,42.71666667,2072,497,760,5,0.0,-62000.0
3911,2018-04,TAMPINES,EXECUTIVE,328,TAMPINES ST 32,07 TO 09,147.0,Apartment,1995,76,680000.0,328 TAMPINES ST 32,328 TAMPINES STREET 32 SINGAPORE 520328,43.48333333,2018,569,734,8,0.0,-62000.0
3912,2018-04,TAMPINES,EXECUTIVE,331,TAMPINES ST 32,10 TO 12,147.0,Apartment,1996,76,680000.0,331 TAMPINES ST 32,331 TAMPINES STREET 32 SINGAPORE 520331,43.93333333,2063,372,886,11,0.0,-62000.0
3913,2018-04,TAMPINES,EXECUTIVE,230D,TAMPINES ST 24,10 TO 12,152.0,Apartment,1993,74,712000.0,230D TAMPINES ST 24,230D TAMPINES STREET 24 SINGAPORE 527230,34.86666667,1146,416,368,11,0.0,-62000.0
3914,2018-04,TAMPINES,EXECUTIVE,324,TAMPINES ST 32,10 TO 12,149.0,Apartment,1995,76,720000.0,324 TAMPINES ST 32,324 TAMPINES STREET 32 SINGAPORE 520324,41.85,1899,525,951,11,0.0,-62000.0
3915,2018-05,TAMPINES,EXECUTIVE,312,TAMPINES ST 33,07 TO 09,143.0,Apartment,1993,74,625000.0,312 TAMPINES ST 33,312 TAMPINES STREET 33 SINGAPORE 520312,37.6,1775,772,666,8,0.0,-62000.0
3916,2018-05,TAMPINES,EXECUTIVE,874A,TAMPINES ST 84,04 TO 06,142.0,Apartment,1989,69,628000.0,874A TAMPINES ST 84,TAMPINES VISTA,39.05,870,695,1341,5,0.0,-62000.0
3917,2018-05,TAMPINES,EXECUTIVE,334,TAMPINES ST 32,07 TO 09,149.0,Apartment,1996,76,630000.0,334 TAMPINES ST 32,334 TAMPINES STREET 32 SINGAPORE 520334,41.78333333,2077,363,1131,8,0.0,-62000.0
3918,2018-05,TAMPINES,EXECUTIVE,429,TAMPINES ST 41,10 TO 12,143.0,Apartment,1985,66,633000.0,429 TAMPINES ST 41,429 TAMPINES STREET 41 SINGAPORE 520429,41.43333333,1199,234,854,11,0.0,-62000.0
3919,2018-05,TAMPINES,EXECUTIVE,431,TAMPINES ST 41,07 TO 09,152.0,Apartment,1986,66,640000.0,431 TAMPINES ST 41,431 TAMPINES STREET 41 SINGAPORE 520431,38.11666667,1353,345,807,8,0.0,-62000.0
3920,2018-05,TAMPINES,EXECUTIVE,739,TAMPINES ST 72,07 TO 09,140.0,Apartment,1997,78,645000.0,739 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,8,0.0,-62000.0
3921,2018-05,TAMPINES,EXECUTIVE,737,TAMPINES ST 72,04 TO 06,140.0,Apartment,1997,78,648000.0,737 TAMPINES ST 72,TAMPINES GREEN VALE,41.95,1320,284,1962,5,0.0,-62000.0
3922,2018-05,TAMPINES,EXECUTIVE,337,TAMPINES ST 32,10 TO 12,147.0,Apartment,1996,76,660000.0,337 TAMPINES ST 32,337 TAMPINES STREET 32 SINGAPORE 520337,42.3,1939,477,999,11,0.0,-62000.0
3923,2018-05,TAMPINES,EXECUTIVE,311,TAMPINES ST 33,07 TO 09,142.0,Apartment,1993,74,660000.0,311 TAMPINES ST 33,311 TAMPINES STREET 33 SINGAPORE 520311,38.06666667,1930,630,640,8,0.0,-62000.0
3924,2018-05,TAMPINES,EXECUTIVE,429,TAMPINES ST 41,10 TO 12,152.0,Apartment,1985,66,668000.0,429 TAMPINES ST 41,429 TAMPINES STREET 41 SINGAPORE 520429,41.43333333,1199,234,854,11,0.0,-62000.0
3925,2018-05,TAMPINES,EXECUTIVE,313,TAMPINES ST 33,07 TO 09,144.0,Apartment,1993,74,670000.0,313 TAMPINES ST 33,313 TAMPINES STREET 33 SINGAPORE 520313,37.26666667,1727,864,690,8,0.0,-62000.0
3926,2018-05,TAMPINES,EXECUTIVE,149,TAMPINES ST 12,01 TO 03,147.0,Apartment,1984,65,710000.0,149 TAMPINES ST 12,149 TAMPINES STREET 12 SINGAPORE 521149,35.33333333,470,556,1125,2,0.0,-62000.0
3927,2018-05,TAMPINES,EXECUTIVE,310,TAMPINES ST 32,10 TO 12,153.0,Apartment,1993,74,720000.0,310 TAMPINES ST 32,310 TAMPINES STREET 32 SINGAPORE 520310,37.15,1883,655,578,11,0.0,-62000.0
3928,2018-05,TAMPINES,EXECUTIVE,148,TAMPINES AVE 5,07 TO 09,142.0,Apartment,1985,65,745000.0,148 TAMPINES AVE 5,148 TAMPINES AVENUE 5 SINGAPORE 521148,37.18333333,507,635,989,8,0.0,-62000.0
3929,2018-05,TAMPINES,EXECUTIVE,856F,TAMPINES ST 82,04 TO 06,145.0,Apartment,1995,76,770000.0,856F TAMPINES ST 82,TAMPINES ARCADIA,37.88333333,658,352,763,5,0.0,-62000.0
3930,2018-05,TAMPINES,EXECUTIVE,156,TAMPINES ST 12,07 TO 09,147.0,Apartment,1984,65,798000.0,156 TAMPINES ST 12,156 TAMPINES STREET 12 SINGAPORE 521156,32.33333333,253,438,1420,8,0.0,-62000.0
3931,2018-05,TAMPINES,EXECUTIVE,151,TAMPINES ST 12,07 TO 09,150.0,Apartment,1984,65,830000.0,151 TAMPINES ST 12,151 TAMPINES STREET 12 SINGAPORE 521151,33.66666667,282,413,1240,8,0.0,-62000.0
